Product,Rating,Review,Sentiment
SAMSUNG Galaxy S22 5G,4,"This is the my opinion for s22 after 1 month of use.
For 39,999 I think it's best flagship with Lot of features and stable UI . But main problem of this device is the battery 3700 mAh battery is not enough for one full day use. Anyone who is comfortable with charging twice a day like me then you can go for this. And one this on 5G network it consumes more battery.",Positive
SAMSUNG Galaxy S22 5G,4,"Before I proceed with the review, let me tell you that this is going to be my secondary device. My primary device is still an iPhone.
As a secondary device, this is an all-round good phone.

Here are some of my initial impressions-

1. Good display with adequate outdoor brightness.
2. Compact size- this is one of the best features of this phone.
3. Good set of cameras.
4. Some useful features like Samsung Pay, DeX mode comes handy at times.
5. Performance is good- no major lag while casually using the device.
6. Heating is there, but it's manageable.
7. Speakers are decent.
8. Fingerprint scanner is somewhat good. If you have really dry hands (which some of us have during winters), then fingerprint scanner becomes unreliable at times.
9. Battery is decent. If you casually use this device, then the device will last for a typical working day. If you're a medium or heavy user, then please be prepared to carry a power-bank with you.
10. Build quality is good.

To conclude, I would say, if you're getting this device under 40K, and you're in market for a compact device, then go for this one. Remember, this phone is not meant for heavy usage. And as a secondary device, this serves the purpose well.",Positive
SAMSUNG Galaxy S22 5G,4,"**The Perfect Blend of Power and Style**

The Samsung S22 is a flagship smartphone that seamlessly combines cutting-edge technology with sleek design. From its stunning display to its powerful performance and versatile camera system, the S22 offers a premium experience that's hard to match.

**Design and Display:**
The S22 boasts a premium design with a sleek and slim profile, making it comfortable to hold and visually appealing. The device features a stunning 6.5-inch Super AMOLED display with vibrant colors, deep blacks, and excellent brightness levels, providing an immersive viewing experience for multimedia content and gaming.

**Performance:**
Equipped with the latest hardware, including a powerful Snapdragon/Exynos processor (depending on the region), the S22 delivers lightning-fast performance, handling multitasking, gaming, and demanding apps with ease. With ample RAM and storage options available, users can enjoy smooth and lag-free operation, even with intensive usage.

**Camera System:**
Samsung continues to raise the bar in smartphone photography with the S22's versatile camera system. The device features a triple-camera setup, including a high-resolution primary sensor, an ultra-wide lens, and a telephoto lens. Whether capturing stunning landscapes, detailed close-ups, or crisp portraits, the S22 produces impressive results with excellent color reproduction and dynamic range.

**Battery Life:**
The S22 is equipped with a robust battery that provides all-day usage on a single charge, even with heavy usage. Additionally, the device supports fast charging and wireless charging, ensuring users can quickly power up their device when needed.

**Software and Features:**
Running on Samsung's latest One UI software based on Android, the S22 offers a clean and intuitive user experience with a host of features and customization options. From advanced security features to seamless integration with other Samsung devices and services, the S22 enhances productivity and convenience for users.

**Conclusion:**
Overall, the Samsung S22 sets a new standard for flagship smartphones with its impressive design, performance, camera capabilities, and features. Whether you're a tech enthusiast, a mobile photographer, or a casual user, the S22 delivers a premium experience that exceeds expectations. If you're in the market for a top-of-the-line smartphone, the Samsung S22 should be at the top of your list.",Positive
SAMSUNG Galaxy S22 5G,4,Osm quality,Neutral
SAMSUNG Galaxy S22 5G,4,"Overall nice ,camera quality is very good, only battery problem",Positive
SAMSUNG Galaxy S22 5G,4,The display has a weird tint to it when its off. The phone heats up very quickly. No charging adapter inside the box. Camera is good and design and built quality is premium. You need to charge the device atleast 3 times a day. Power hungry processor,Negative
SAMSUNG Galaxy S22 5G,5,"I'm fully satisfied with this cute smartphone 😊😊
Just buttery smooth performance.
Love it ❤",Positive
SAMSUNG Galaxy S22 5G,5,"Phone is good, but the price dropped after my purchase.",Positive
SAMSUNG Galaxy S22 5G,5,Value for money ❤️,Positive
SAMSUNG Galaxy S22 5G,5,Camra quility is best,Positive
SAMSUNG Galaxy S22 5G,5,"Best quality 👌
Nice mobile
And nice performance",Positive
SAMSUNG Galaxy S22 5G,5,"The product is very nice. Delivery done exact in time. Everything about S22 is very good, Battery is not too bad for regular office use. Don't know about gamming as I don't use my phone for gamming.",Positive
SAMSUNG Galaxy S22 5G,5,Amazing camera + designed+ performace 😍🥰,Positive
SAMSUNG Galaxy S22 5G,5,"I'm writing this review after using it for 12 days,
The phone is really compact and performance is snappy,
Display is unmatched and candy to the eye,
Camera is unmatched at this price point
Not getting heating issue until now
Due to the compact form factor battery is small which can be an issue if you're a heavy user.
For casual usage it lasts for a day
Below 40k this phone's worth it",Positive
SAMSUNG Galaxy S22 5G,5,"Camera ,processor,look,everything is awesome
It only lags in battery backup. In starting getting only 3 hrs Screen on time.",Positive
SAMSUNG Galaxy S22 5G,5,"It's design is most attractive, very sharp display quality, camera is awesome for this price, it's a better decision to buy galaxy S 22 than buying other high end versions which are expensive. Feeling satisfied. I highly recommend it. But if you want a big size display like S 23 Ultra or 14 or 15 Pro Max iPhone, this is not the right one.",Positive
SAMSUNG Galaxy S22 5G,5,"Nice Camara
Battery avg
Nice display",Positive
SAMSUNG Galaxy S22 5G,5,Amazing phone,Positive
SAMSUNG Galaxy S22 5G,5,"Excellent Compact Premium Phone at this price.

Pros:
Good design and premium material feel
Smooth UI Thanks to 120 hz display
Great camera
Handy and better to use

Cons:
Poor Battery for this high end Snapdragon processor and overheating at times during Camera usage.",Positive
SAMSUNG Galaxy S22 5G,5,"Really great device.
BUILD QUALITY is really awesome all metal frame, glass back, flat display, compact size, everything is great.
BATTERY is a bit disappointing but suits Samsung's Fame it hardly gives 3 hours of screen on time.
HEATING is also a point in the device, it starts heating just under small pressure.",Positive
SAMSUNG Galaxy S22 5G,5,"Title: Excellent All-Round Performer!

Review:
Purchased the Samsung S22 during the Big Billion Sale at Rs.40,000, and I must say it's a fantastic device overall. The camera is truly awesome, capturing stunning moments with clarity. The 6-inch size strikes a perfect balance between being handy and providing an immersive viewing experience. The metal finishing adds a premium touch to the design. The mind-blowing Dolby Atmos experience delivers unparalleled sound clarity, making every audio moment a pleasure. The display is excellent, providing vibrant and crisp visuals. However, the only downside is the battery backup with 3700 mAh, which could be better. Despite this, it's a solid purchase for its features and the discounted price during the sale.",Positive
SAMSUNG Galaxy S22 5G,5,good 👍,Positive
SAMSUNG Galaxy S22 5G,5,If you need specially a camera mobile then go for it for sure coz it's camera quality is better than i phone 15 or 15 plus coz my wife has 15 plus.....not suitable for heavy user..!!,Positive
SAMSUNG Galaxy S22 5G,5,"Battery is a bit minus, except Battery mobile is awesome",Positive
SAMSUNG Galaxy S22 5G,5,That's true about battery Drainage issue. But still it's a good smart to consider.,Positive
SAMSUNG Galaxy S22 5G,5,The performance of the phone is great and as well the camera so don't think and go for it of you are planning to buy a phone under 40k,Positive
SAMSUNG Galaxy S22 5G,5,Nice product 😁,Positive
SAMSUNG Galaxy S22 5G,5,"Excellent purchase under 50000. Excellent camera, Excellent display, good performance etc. I am not heavy user. So i don't face any serious heating or battery draining issues. I am getting one day battery backup easily.",Positive
SAMSUNG Galaxy S22 5G,5,"Product is very good i really love it when I grab the phone its feel great. I used many phone like realme , Blackberry, motrola, Micromax, oneplus, redmi, i phone and even samsung but when i used this I can't describe performance is very good the major issue that i found is that some heating problem while playing a game for a long time but performance of game is very good you didn't see any lag at all and one thing battery issues is also play a big role here battery backup is not good.. but it stand for a day but overall camera is soo much good...even i phone cannot be matched.",Positive
SAMSUNG Galaxy S22 5G,5,Everything is great but battery should be bigger,Positive
SAMSUNG Galaxy S22 5G,5,BEST PRODUCT..🤩,Positive
SAMSUNG Galaxy S22 5G,5,"Amazing phone 📱🖤✨😍 love it

Value of money 🤩🖤😍",Positive
SAMSUNG Galaxy S22 5G,5,"Product is too much good and performance,color,camera is outstanding..Thank you Flipkart..",Positive
SAMSUNG Galaxy S22 5G,5,"Fantastic Phone with a Few Quirks

I recently got my hands on the Samsung S22, and it's an awesome phone! The design is top-notch, and the compact size makes it incredibly handy. The display is stunning, providing an immersive experience.

While the battery backup is not the strongest, it's manageable for about two days. Initially, I faced some heating issues, which raised concerns. However, after two days, it normalized. I still notice a bit of heat during video and photo capture, but I assume it's within the normal range.

Despite these minor quirks, I love this phone! It's a great buy considering its overall performance and design.",Positive
SAMSUNG Galaxy S22 5G,5,Samsung never disappointed us. S series 🙌 👌🏻,Positive
SAMSUNG Galaxy S22 5G,5,It's a good choice. I got in 40k and better than iphone,Positive
SAMSUNG Galaxy S22 5G,3,"This is an almost perfect smartphone for anyone looking for a combination of good camera and good performance but, and it's a BIG 'BUT', the BATTERY!!!!!

Coming straight to the point, this phone has it all covered with good screen, great camera, great performance and OneUI is just cherry on top.

But to enjoy all these things you would need a great batter, at least a decent one! And this phone lacks that!

I have used this phone in almost every condition. Indoors, outdoors, while travelling or while working.

And everywhere I face the same issue! the battery just drains like anything!

If you properly use this phone then you will have to charge it every 3 to 4 hours depending on your usage.

Even at very light usage you will have to charge this phone at least twice to go through a working day!

Other than that, there's no area you will complain on! I love this device. Just hopped that the batter was better!",Positive
SAMSUNG Galaxy S22 5G,3,Mobile battery backup is very poor,Negative
SAMSUNG Galaxy S22 5G,4,"Best in camera, battery life average",Positive
